regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds,rank_return,rank_pf,rank_drawdown,combined_score
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,-0.0381267172849584,3.683813645553783,270,335,200,90,10,46.66666666666666,7.837416547908373,-6.910693253426414,-0.0282420128035137,-28.74175150462804,-0.0028242012803513,-0.0028242012803513,0.9923374150660886,-0.0126954327260157,13.5,53.51106220999599,-3.812671728474356,9996.187328271504,9996.187328271504,10000.0,1000.0,0.009560100006638,0.8410623999952804,4.00003045797348e-07,2.4300010409206152e-05,1.4651358999981312,0.0011123000003863,2.3169091000017943,535.0,534.0,435.0,501.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,50.0,0.55,0.45,-0.4454706178828564,2.6672986484442287,120,61,1,11,9,65.0,6.506431629516585,-14.204661682829776,-0.7424510298046414,-50.05943563228448,-0.0742451029804641,-0.0742451029804641,0.8506625005262288,-0.5945073532604314,6.0,55.06219365270715,-44.54706178827848,9955.452938211714,9955.452938211714,10000.0,1000.0,0.0101621000067098,0.8404102999920724,2.00001522898674e-07,2.0099992980249223e-05,1.3469488999980967,0.0012264999968465,2.198783800005913,612.0,690.0,202.0,501.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,0.0428541222056992,3.8488959350577785,316,359,201,96,9,46.83544303797469,7.58025282802634,-6.626824964920759,0.0271228621557303,-28.74175150462804,0.002712286215573,0.002712286215573,1.007698530204151,0.1047881406634263,15.8,55.85166811986021,4.285412220605394,10004.28541222057,10004.28541222057,10000.0,1000.0,0.0099113999895052,0.8341213999956381,2.00001522898674e-07,1.4699995517730711e-05,1.3633445000014035,0.0012875000102212,2.208694299988565,513.0,514.0,479.0,502.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,60.0,0.55,0.45,-0.7245175780561658,2.263558995921864,176,91,3,19,9,61.36363636363637,5.487832798476667,-10.846903791862966,-0.8233154296090998,-44.76065563925488,-0.0823315429609099,-0.0823315429609099,0.8035444866115186,-1.4526534040290426,8.8,38.46261778283781,-72.45175780560078,9927.548242194383,9927.548242194383,10000.0,1000.0,0.0155846999987261,1.334843800010276,3.00002284348011e-07,2.3300002794712785e-05,2.2859588999999687,0.002705099992454,3.639147499998217,655.0,726.0,129.0,503.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,60.0,0.55,0.45,-0.5329477239715197,3.1255832546779327,456,263,35,55,10,63.59649122807017,5.081555261627791,-9.519521510037848,-0.2337490017417176,-84.93467576791818,-0.0233749001741717,-0.0233749001741717,0.932548532943132,-0.5184112174741401,22.8,73.31543380913872,-53.294772397111615,9946.705227602848,9946.705227602848,10000.0,1000.0,0.0111227000015787,0.7289008999941871,1.00000761449337e-07,1.0100004146806896e-05,1.199215800006641,0.0008950999908847,1.940156600001501,627.0,596.0,288.0,503.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,0.1626838242767007,4.106931583863836,624,476,164,104,10,70.1923076923077,4.882635536644279,-11.322890323627648,0.0521422513709156,-79.45143812709023,0.0052142251370915,0.0052142251370915,1.0154491334199232,0.2168931289119496,31.2,88.19387406343273,16.26838242772567,10016.26838242767,10016.26838242767,10000.0,1000.0,0.0151412999985041,2.027353800003766,3.999884938821197e-07,3.019999712705612e-05,3.163010699994629,0.002691000001505,5.208264900007634,479.0,501.0,538.0,506.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.0919789738966028,4.058466931221374,324,491,329,136,9,46.2962962962963,8.448943013819695,-7.177848605135495,0.0567771443807972,-35.01932520581204,0.0056777144380797,0.0056777144380797,1.0147290594045872,0.1640414562454293,16.2,63.46751782955345,9.19789738968916,10009.19789738966,10009.19789738966,10000.0,1000.0,0.0100789999996777,0.9019074000098044,1.9998697098344564e-07,1.5900004655122757e-05,1.4682041000050958,0.0011320000048726,2.3813544000004185,495.0,502.0,523.0,506.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,-0.0490664767500857,3.713825854454499,314,413,256,112,9,43.94904458598726,7.578926227906825,-5.998324515915303,-0.0312525329616287,-24.07513561582914,-0.0031252532961628,-0.0031252532961628,0.9907045109355178,-0.0209693975814674,15.7,57.11663428452949,-4.906647674975716,9995.093352324991,9995.093352324991,10000.0,1000.0,0.0095302999980049,0.8361905999918235,1.00000761449337e-07,1.750000228639692e-05,1.4325920999981463,0.00112149999768,2.279467999993358,538.0,538.0,445.0,507.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,0.2510907222330024,4.278572893622152,342,498,327,125,9,45.614035087719294,9.471581861544015,-7.673917343839769,0.1468366796686246,-62.17755789861405,0.0146836679668624,0.0146836679668624,1.035182816260532,0.3406783261796412,17.1,68.62953810676075,25.10907222333481,10025.1090722233,10025.1090722233,10000.0,1000.0,0.0099669999908655,0.7822033999982523,2.00001522898674e-07,2.160000440198928e-05,1.599346399991191,0.0011742999922716,2.3927278999908594,459.0,482.0,580.0,507.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,-0.3456706481181026,3.2283701377636094,198,119,20,23,10,69.6969696969697,6.229991816305239,-15.481216671228644,-0.3491622708262412,-51.13166233664504,-0.0349162270826241,-0.0349162270826241,0.9255720323411022,-0.3815008880007408,9.9,63.05362432823594,-34.56706481179788,9965.43293518819,9965.43293518819,10000.0,1000.0,0.0099336999992374,0.838115899998229,2.00001522898674e-07,1.2600008631125093e-05,1.4011961000069275,0.001324900003965,2.250598199985689,601.0,608.0,313.0,507.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.0610505865269442,3.935503179869967,310,450,295,130,10,45.80645161290322,8.414259340893564,-7.039373268461001,0.0393874751788314,-35.01932520581204,0.0039387475178831,0.0039387475178831,1.0103246790450586,0.1266878873913452,15.5,61.98569489956195,6.105058652718867,10006.105058652694,10006.105058652694,10000.0,1000.0,0.0178919000027235,1.238268999994034,2.00001522898674e-07,1.4699995517730711e-05,1.766938000000664,0.0013345999905141,3.0244644000049448,511.0,511.0,501.0,507.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,-0.8207011777702429,2.416045010028864,232,133,17,21,10,59.48275862068966,5.592942565702334,-9.95708840022268,-0.7075010153190082,-74.14864312353245,-0.0707501015319008,-0.0707501015319008,0.8246301882164039,-1.5504664283755207,11.6,41.13297076774481,-82.07011777700495,9917.929882222976,9917.929882222976,10000.0,1000.0,0.0104359999968437,1.050574199995026,3.999884938821197e-07,2.469999890308827e-05,1.550673399993684,0.0011522999993758,2.612892999997712,668.0,707.0,148.0,507.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,-0.025080311000147,3.7847686037367514,284,414,272,112,9,48.59154929577465,7.425893372559485,-7.053351695980663,-0.017662190844957,-28.74175150462804,-0.0017662190844957,-0.0017662190844957,0.99512904050562,0.0073971664662164,14.2,54.16190928427776,-2.508031099983896,9997.491968899983,9997.491968899983,10000.0,1000.0,0.0100282000057632,0.8093478000082541,2.00001522898674e-07,1.5600002370774746e-05,1.3773573999933433,0.0014668000076198,2.198229799992987,530.0,530.0,467.0,509.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,-0.8576357712830395,2.701053988305686,340,206,36,43,10,68.23529411764706,5.57943488725825,-13.57366711204136,-0.5044916301663327,-62.72081703846527,-0.0504491630166332,-0.0504491630166332,0.8829929761681383,-0.869858205032785,17.0,73.50656318795981,-85.76357712827655,9914.236422871696,9914.236422871696,10000.0,1000.0,0.017635700001847,1.396020900006988,2.9998773243278265e-07,3.020001167897135e-05,2.1245322000031592,0.0016837000002851,3.5399393000116106,674.0,648.0,207.0,509.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,0.1275578642301479,4.141828569032324,296,475,327,133,10,47.97297297297297,9.696222438236518,-8.775013073918805,0.0861877461016541,-62.17755789861405,0.0086187746101654,0.0086187746101654,1.0188785546574308,0.2049205039307623,14.8,65.48977223384153,12.75578642304481,10012.755786423017,10012.755786423017,10000.0,1000.0,0.0098268000001553,0.8436283999908483,2.00001522898674e-07,1.410000550094992e-05,1.438788100000238,0.0010964999964926,2.293368400001782,486.0,497.0,547.0,510.0
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,50.0,0.55,0.45,-0.5901348988050268,3.1773882897803007,482,305,64,68,10,66.39004149377593,5.044886409207911,-10.693769325354657,-0.2448692526160215,-79.45143812709023,-0.0244869252616021,-0.0244869252616021,0.9318704582737648,-0.5816769576019925,24.1,73.3517155486018,-59.01348988046118,9940.986510119496,9940.986510119496,10000.0,1000.0,0.0102883999934419,0.7808272000111174,2.00001522898674e-07,1.610000617802143e-05,1.349838699999964,0.0012561000039568,2.142242999994778,634.0,598.0,299.0,510.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.2238809498267255,4.341773499669356,332,459,293,115,9,46.3855421686747,8.49877308014702,-7.101319462793517,0.1348680420644425,-35.01932520581204,0.0134868042064442,0.0134868042064442,1.0354232238581922,0.3302249665332016,16.6,62.2818333747529,22.388094982697453,10022.388094982673,10022.388094982673,10000.0,1000.0,0.0185309999942546,2.1714618999976665,4.999892553314567e-07,7.360000745393336e-05,2.7909426000114763,0.002468000006047,4.98351740000362,466.0,481.0,586.0,511.0
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,0.2328068145594988,4.562046732021949,220,278,168,77,10,90.9090909090909,4.116522335193917,-38.83715520634288,0.2116425586905713,-114.3994134646797,0.0211642558690571,0.0211642558690571,1.059944353113074,0.2587159324722582,11.0,102.98836864267513,23.28068145596285,10023.28068145595,10023.28068145595,10000.0,1000.0,0.0102649000036763,0.8113811999937752,2.00001522898674e-07,1.2400007108226418e-05,1.246536599996034,0.0014337999891722,2.0696428999945056,463.0,449.0,624.0,512.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,-0.928661500498929,2.4023001932444688,272,158,22,27,10,61.02941176470589,5.173163714760586,-9.853561101414972,-0.682839338601948,-74.14864312353245,-0.0682839338601948,-0.0682839338601948,0.8221768259879979,-1.695624366953228,13.6,42.6915714445968,-92.86615004986491,9907.133849950107,9907.133849950107,10000.0,1000.0,0.0143405999988317,1.3073753000062425,2.00001522898674e-07,1.5300000086426735e-05,2.00724980000814,0.0012538000009953,3.3302519999997457,681.0,713.0,142.0,512.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,60.0,0.55,0.45,-0.8287236166187176,2.2897738899367117,160,81,1,14,9,60.0,5.807811103079435,-11.30147795655222,-1.0359045207732265,-44.76065563925488,-0.1035904520773226,-0.1035904520773226,0.7708475553472536,-1.67863918139681,8.0,38.18197281986652,-82.87236166185812,9917.127638338128,9917.127638338128,10000.0,1000.0,0.01538040000014,1.483893899989198,4.00003045797348e-07,3.2500000088475645e-05,2.180087699991418,0.0013108999992255,3.680737999995472,669.0,738.0,132.0,513.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,50.0,0.55,0.45,-0.5188673297342575,2.666351576570846,106,54,1,9,9,62.264150943396224,7.147753330073084,-14.388129643291496,-0.9789949617626064,-50.05943563228448,-0.0978994961762606,-0.0978994961762606,0.8196890969855471,-0.6966214940894817,5.3,55.27016620211586,-51.88673297341813,9948.113267026574,9948.113267026574,10000.0,1000.0,0.0102050999994389,0.814099700000952,2.00001522898674e-07,1.3900003978051244e-05,1.3408629999903496,0.0013177000073483,2.166514000011375,623.0,716.0,200.0,513.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,-0.4117290844680065,3.2226078414732204,172,103,17,22,10,69.76744186046511,6.498020881519733,-16.579006205306577,-0.4787547493812442,-51.13166233664504,-0.0478754749381244,-0.0478754749381244,0.9044832131558866,-0.4732518646376641,8.6,62.185730164238336,-41.172908446787005,9958.8270915532,9958.8270915532,10000.0,1000.0,0.0107567000086419,0.86685760000546,2.9998773243278265e-07,1.8600010662339628e-05,1.3617659000010462,0.0014805999962845,2.2408955999999307,606.0,625.0,309.0,513.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,40.0,0.55,0.45,-0.2950240791591386,3.418817380466064,298,292,143,73,9,47.651006711409394,6.400285133353549,-6.204136569025452,-0.1980027376904918,-21.137310544530123,-0.0198002737690491,-0.0198002737690491,0.9390348689598568,-0.3796407780383647,14.9,54.38133773284578,-29.50240791588328,9970.497592084086,9970.497592084086,10000.0,1000.0,0.0139577000081771,1.2650365000008603,3.00002284348011e-07,1.6299993149004877e-05,1.4406658000079915,0.0010399999882793,2.7207340999884764,596.0,591.0,353.0,513.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,0.0438024970415426,4.027073960947628,318,441,282,117,9,47.79874213836478,7.612408552436356,-6.917624099770801,0.0275487402779028,-28.74175150462804,0.0027548740277902,0.0027548740277902,1.007628933295649,0.1058678272675965,15.9,56.84370052885464,4.380249704186554,10004.380249704154,10004.380249704154,10000.0,1000.0,0.0196869000064907,2.1272855999995954,3.00002284348011e-07,2.6500012609176334e-05,2.8344618000119226,0.0012296000058995,4.982724400004372,512.0,515.0,516.0,514.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,-0.4393486909867715,3.371779879109211,274,161,24,31,10,67.15328467153284,7.593313424568773,-16.500437870199605,-0.3206924751726649,-59.81495364970249,-0.0320692475172664,-0.0320692475172664,0.9408300293546848,-0.337936079218703,13.7,86.09965821362272,-43.9348690986551,9956.065130901325,9956.065130901325,10000.0,1000.0,0.0130366999947,0.8424969000043347,2.00001522898674e-07,1.340000017080456e-05,1.4518320999923162,0.0014798000047449,2.308873300004052,609.0,588.0,346.0,514.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,-0.0685644940018573,3.775512099155157,254,199,72,44,10,72.44094488188976,8.335820982606199,-22.107199422855267,-0.0539877905524726,-60.86907797562424,-0.0053987790552472,-0.0053987790552472,0.9911386987314244,0.0161870646296706,12.7,92.30759914355404,-6.856449400164024,9993.143550599814,9993.143550599814,10000.0,1000.0,0.0091587000060826,0.8542110000125831,2.00001522898674e-07,1.5199999324977398e-05,1.394562900008168,0.0013348999927984,2.2592994000006,544.0,536.0,465.0,515.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,60.0,0.55,0.45,-0.8559542237946152,2.30524328090619,150,76,1,14,9,58.66666666666666,5.956426428936624,-11.215425330730982,-1.1412722983926535,-44.76065563925488,-0.1141272298392653,-0.1141272298392653,0.7538084757395804,-1.849424440867524,7.5,35.88410165010867,-85.59542237944902,9914.404577620538,9914.404577620538,10000.0,1000.0,0.0139400000043679,1.3712580999999773,2.9998773243278265e-07,2.0400009816512465e-05,2.2925321999937296,0.0020802000071853,3.679848999992828,672.0,741.0,133.0,515.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,40.0,0.55,0.45,-0.2321879429088585,3.532097763753185,304,356,204,92,9,47.368421052631575,6.723763502065785,-6.341622080494853,-0.1527552255977081,-24.07513561582914,-0.0152755225597708,-0.0152755225597708,0.954233329430284,-0.3067278315215843,15.2,52.01609192316141,-23.218794290851637,9976.781205709114,9976.781205709114,10000.0,1000.0,0.0222917999926721,2.1884242999949493,4.00003045797348e-07,2.6299996534362435e-05,2.991045000002486,0.0024739000073168,5.204296500000055,585.0,573.0,388.0,515.3333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,-0.9143857151279552,2.4140229718723383,212,122,16,20,10,58.490566037735846,5.917634144464545,-10.416633828854003,-0.8626280331393821,-74.14864312353245,-0.0862628033139382,-0.0862628033139382,0.8004970332348059,-1.7676962427511065,10.6,40.37479832203394,-91.4385715127745,9908.561428487204,9908.561428487204,10000.0,1000.0,0.0104490000085206,0.9040330999996512,6.00004568696022e-07,2.1400002879090607e-05,1.6087071999936595,0.0011705999932019,2.5244061999983387,678.0,727.0,145.0,516.6666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,-0.9586667829414182,2.414877705310249,256,147,19,26,10,60.15625,5.392913607672723,-10.0219809036258,-0.7489584241727822,-74.14864312353245,-0.0748958424172782,-0.0748958424172782,0.812438398340926,-1.7639134716492375,12.8,42.35998693149308,-95.86667829411611,9904.133321705858,9904.133321705858,10000.0,1000.0,0.012598400004208,1.2638193999882787,3.00002284348011e-07,1.68999977177009e-05,1.9365668999962509,0.0011705000069923,3.2141910000063945,684.0,720.0,146.0,516.6666666666666
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.0838420337544994,4.137167784191806,326,453,290,115,9,46.01226993865031,8.51364262023547,-7.160670376615659,0.0514368305244301,-35.01932520581204,0.005143683052443,0.005143683052443,1.0133053238519245,0.1557080904371253,16.3,61.66116817101049,8.384203375482116,10008.38420337545,10008.38420337545,10000.0,1000.0,0.0091854999918723,0.7957649000018137,2.00001522898674e-07,1.2200005585327744e-05,1.3675116999947932,0.0009852000075625,2.173473400005605,501.0,504.0,546.0,517.0
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,-0.0242685580784018,3.9122856579210974,326,451,288,122,9,46.01226993865031,7.320041193006046,-6.266249378218942,-0.0148886859375059,-24.07513561582914,-0.0014888685937505,-0.0014888685937505,0.995598977116546,0.0143678262799329,16.3,58.168776900497946,-2.4268558078134674,9997.57314419216,9997.57314419216,10000.0,1000.0,0.012573699990753,0.8785830999986501,2.00001522898674e-07,1.6299993149004877e-05,1.4971559999976307,0.0010858999885385,2.3894315999932587,529.0,527.0,495.0,517.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,0.2995471052094035,4.861986896769893,172,252,166,69,10,89.53488372093024,5.122668400874709,-40.49897292737822,0.3483105874528913,-114.28812104152018,0.0348310587452891,0.0348310587452891,1.0821823599073124,0.3051906886726225,8.6,105.50630434718444,29.95471052094865,10029.95471052094,10029.95471052094,10000.0,1000.0,0.0180837000079918,1.7915388999972492,3.00002284348011e-07,2.2899999748915437e-05,2.989121199992951,0.0033470999915152,4.802144399989629,443.0,423.0,686.0,517.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,40.0,0.55,0.45,0.2806674689315514,4.84351636337448,158,160,81,43,10,91.13924050632912,5.142974280440549,-48.88962875693663,0.3552752771286468,-113.44138364779884,0.0355275277128646,0.0355275277128646,1.082011980299257,0.2893734195344563,7.9,107.31007865210628,28.0667468931631,10028.066746893155,10028.066746893155,10000.0,1000.0,0.0126031000108923,1.4260913000034634,3.00002284348011e-07,2.2599997464567423e-05,2.315999600003124,0.004066800000146,3.758816200002912,450.0,424.0,678.0,517.3333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,80.0,0.55,0.45,-0.9374640318678577,2.415067353509479,202,116,15,20,10,58.415841584158414,5.9730606729942,-10.62278530698626,-0.9281822097699512,-74.14864312353245,-0.0928182209769951,-0.0928182209769951,0.7898802287508766,-1.82233650117894,10.1,40.172145275344754,-93.74640318676506,9906.253596813214,9906.253596813214,10000.0,1000.0,0.0108595000056084,0.9025908999901732,4.00003045797348e-07,2.4900000425986946e-05,1.5470307000068717,0.0011480000102892,2.4617144000076223,682.0,734.0,147.0,521.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,sma,60.0,0.55,0.45,-0.2318951185460901,3.542699211602454,156,95,17,20,9,70.51282051282051,6.920844250692374,-17.558084593159997,-0.2973014340333249,-48.80781153308874,-0.0297301434033324,-0.0297301434033324,0.9425769000882408,-0.2248891525092337,7.8,65.38798307693158,-23.189511854599345,9976.810488145393,9976.810488145393,10000.0,1000.0,0.009777600003872,0.8179671999969287,2.00001522898674e-07,1.7399986973032355e-05,1.8959341000008865,0.0023052999895298,2.7260183000034885,584.0,587.0,393.0,521.3333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,70.0,0.55,0.45,-0.4702423019250091,3.2234671504234416,150,90,15,19,10,68.0,7.303891127307093,-17.48011157021452,-0.6269897358998227,-51.13166233664504,-0.0626989735899822,-0.0626989735899822,0.8879101591075885,-0.5453452255305913,7.5,62.35433753851526,-47.0242301924867,9952.9757698075,9952.9757698075,10000.0,1000.0,0.0098924999911105,0.846805499997572,3.00002284348011e-07,1.8799997633323077e-05,1.381060100000468,0.0013684000005014,2.2391611999919405,617.0,640.0,310.0,522.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.0699171337208281,4.176923712075144,318,419,260,108,9,45.911949685534594,8.302976604890809,-6.966576497499042,0.0439730400761727,-35.01932520581204,0.0043973040076172,0.0043973040076172,1.011669862913033,0.1388428029404422,15.9,60.51006932536758,6.991713372111462,10006.991713372085,10006.991713372085,10000.0,1000.0,0.019806399999652,1.2809658000041964,3.00002284348011e-07,1.6599995433352888e-05,2.389898700013873,0.0016260000120382,3.6923319999914384,507.0,507.0,554.0,522.6666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,50.0,0.55,0.45,-0.5972170132904284,2.823486371901146,144,75,3,12,9,63.888888888888886,6.052123947202218,-13.004592419243505,-0.8294680740142929,-50.05943563228448,-0.0829468074014292,-0.0829468074014292,0.8233709724530849,-0.8079308345275287,7.2,55.25170339605472,-59.72170132902909,9940.278298670955,9940.278298670955,10000.0,1000.0,0.0102450999984284,0.8357631000108086,2.00001522898674e-07,1.3700002455152571e-05,1.375468500002171,0.0015297000063583,2.2230357000080403,635.0,711.0,222.0,522.6666666666666
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,0.3139822476481458,5.040483976274726,174,251,164,71,10,89.65517241379311,5.161403049534381,-41.24346812209566,0.3608991352278244,-114.28812104152018,0.0360899135227824,0.0360899135227824,1.0845877371468335,0.3123574243277263,8.7,108.14098082570663,31.398224764820725,10031.398224764816,10031.398224764816,10000.0,1000.0,0.0138394999958109,1.2293569000030402,4.00003045797348e-07,2.7999994927085936e-05,2.222896599996602,0.0027070000069215,3.468862399997306,439.0,420.0,711.0,523.3333333333334
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.0736019350222886,4.185399288571228,338,582,413,153,9,47.92899408284024,8.095453609438504,-7.367858509798423,0.0435514408417611,-35.01932520581204,0.0043551440841761,0.0043551440841761,1.0113518144267326,0.1410467481507537,16.9,64.14291627259496,7.36019350225763,10007.360193502229,10007.360193502229,10000.0,1000.0,0.0100793000019621,0.8947704000020167,3.00002284348011e-07,1.820000761654228e-05,1.6123301000043284,0.0011954999936278,2.518410299991956,505.0,509.0,557.0,523.6666666666666
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,0.3216152153885923,5.071209271727147,184,277,185,76,10,88.04347826086956,5.118224484794879,-34.764969248137845,0.3495817558572706,-114.28812104152018,0.034958175585727,0.034958175585727,1.0841011727777763,0.317551858388837,9.2,108.38218970284149,32.1615215388689,10032.16152153886,10032.16152153886,10000.0,1000.0,0.0126001000026008,1.2176550000003772,6.00004568696022e-07,2.8800001018680632e-05,1.847716099990066,0.0019423000048846,3.0799849000031827,435.0,421.0,715.0,523.6666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,50.0,0.55,0.45,-0.6264942643609175,2.6655758406928123,108,55,1,9,9,61.11111111111112,7.016737430053447,-14.009607696564164,-1.160174563631179,-50.05943563228448,-0.1160174563631179,-0.1160174563631179,0.7870528507734346,-0.8626772649080148,5.4,54.60121246220128,-62.64942643608367,9937.350573563908,9937.350573563908,10000.0,1000.0,0.0096564999985275,0.803584299996146,2.00001522898674e-07,2.890000178012997e-05,1.3496423000033246,0.0011990000057267,2.1641341999929864,639.0,735.0,199.0,524.3333333333334
